,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19
220,41.27433788785984,41.26115372148219,41.23492228459688,41.195988456501695,41.14489838672297,41.08238802705051,41.00936726247623,40.92690015530677,40.83618195703689,40.738513656545564,40.635274916112756,40.52789629557479,40.41783167835897,40.306531791740355,40.19541965983412,40.08586874563113,39.9791844332827,39.87658938044399,39.77921314015336,39.68808632020388
222,21.485153963202777,21.47184294039426,21.44535906903974,21.40605041978026,21.35446818211588,21.291355086631935,21.217629384002375,21.13436489989488,21.04276782651224,20.944151026517318,20.839906708761198,20.73147838446153,20.620333025968385,20.507934328589513,20.395717921538775,20.28506929101237,20.177305072219312,20.073658244554146,19.975267632427343,19.883171981375433
224,33.75723644285258,33.74379677173288,33.71705690032358,33.677368135550076,33.62528677766809,33.561562431108065,33.487121829371425,33.403048698028,33.310560322785946,33.2109816056696,33.105717476759544,32.996224578589384,32.88398315385137,32.77047004512573,32.65713366035284,32.545371673842354,32.436512125342404,32.33179845579431,32.23237888536557,32.139300405068575
226,32.57638344930129,32.56281330461639,32.535813801163926,32.49573952794008,32.4431519680664,32.37880769664913,32.303642049354984,32.21874879074955,32.125356455696654,32.024802154247325,31.918503715622634,31.807931096952764,31.694577996059692,31.57993458535774,31.46546222835316,31.35257095542044,31.242600367153216,31.136804508412105,31.036341121779607,30.9422655534349
228,49.78771513510831,49.77401265745807,49.74674982203456,49.70628454655629,49.65318357048016,49.58821053824154,49.512309509253924,49.426584428784274,49.33227523942174,49.23073143106876,49.1233839133261,49.011716144624636,48.89723546614983,48.78144556611038,48.66582094370336,48.55178415643293,48.44068652493459,48.33379284298475,48.232270504564035,48.13718332271253
230,43.09254477864479,43.07870807368918,43.05117813684795,43.010316262099074,42.9566945200956,42.89108372512087,42.81443678421284,42.727867967718616,42.63262878751004,42.530081288399025,42.42166964501095,42.308891007284906,42.193266551529945,42.076313671186995,41.95952018463072,41.84432135074536,41.73208037236132,41.62407293985178,41.52147622995718,41.42536263632185
232,36.55043318650915,36.536460324152316,36.50865944530479,36.46739526864754,36.41324527231475,36.34698754286599,36.26958396119174,36.18215926983409,36.08597671456282,35.982411073466494,35.87291997432579,35.75901445238077,35.64222971443297,35.52409705215214,35.40611779001743,35.28974006580313,35.17633912971293,35.06720171914445,34.96351492739316,34.86635984454729
234,28.314095708953353,28.299984722504995,28.27190898825215,28.230236698950403,28.175550817957916,28.10863680849355,28.03046565393423,27.942172718932564,27.845033150901642,27.740434642961098,27.62984846774517,27.514799743257335,27.39683790585395,27.277508342072323,27.158326072943595,27.040752295977786,26.926174477026162,26.815890553748947,26.711097672281873,26.61288573714159
236,47.40597563511027,47.39172452042343,47.363369942840535,47.32128361951354,47.266054078260154,47.19847426534274,47.119524397721776,47.03035061494313,46.93224013701281,46.82659375730338,46.71489658865296,46.59868803304714,46.47953195923998,46.35898804900299,46.23858521397015,46.11979789564688,46.00402594697465,45.89257866199068,45.78666337850424,45.6873789356396
238,41.7386440758448,41.724250790429366,41.69561330530232,41.65310691330673,41.5973257874838,41.52907046557266,41.44933053173635,41.3592630561324,41.260167505589926,41.15345796250611,41.040633579012166,40.923248246139806,40.802880471753824,40.68110443704259,40.55946314198218,40.43944445982755,40.322460805295876,40.20983298785947,40.102778678442135,40.002405773200906
240,31.57212693752092,31.557589399632036,31.528664864643822,31.485732253381602,31.42939146643915,31.36045074356393,31.27990917232301,31.188934912209767,31.08883985446582,30.98105156291938,30.86708343191195,30.7485040505224,30.626906776401437,30.50388049824366,30.38098250588239,30.259714295653428,30.141501022054666,30.027675172064725,29.919464893831947,29.817987265269906
242,52.22225728322232,52.20757337092289,52.17835756378845,52.13499246393825,52.078083783450694,52.008447576761995,51.92709257368935,51.835198184864495,51.734088906970726,51.62520598139568,51.51007725152813,51.39028621752638,51.267441301559145,51.14314631191647,51.018973033669994,50.89643678122985,50.776975630277974,50.661933910455005,50.55255039397596,50.44995146758744
244,37.17692464649146,37.16209219668784,37.13258081323568,37.08877683390514,37.031291867833176,36.96094989902619,36.87876944110617,36.785941320798486,36.68380282478014,36.57380907193834,36.457502565560304,36.336481934044215,36.21237088296311,36.08678835638764,35.96132084396709,35.83749767692919,35.716770037022556,35.60049426486347,35.48991990637266,35.38618278661468
246,23.90646993309648,23.891486740546522,23.861675392745255,23.817426018541664,23.759356211386994,23.68829800199381,23.605279832118207,23.51150411276358,23.408321108761122,23.297200020341783,23.179698225653723,23.057429702723308,22.93203366366881,22.805144408720967,22.67836334549962,22.55323402463312,22.431220922382018,22.31369256188524,22.201909415271903,22.097016877875156
248,22.23737233666783,22.22223615296032,22.19212036688836,22.14741895490477,22.088755583753986,22.016970450300384,21.93310207160576,21.83836461444404,21.734121513657367,21.62185625866369,21.50314132164581,21.37960625597715,21.252906007819654,21.124690458239566,20.996576150371677,20.8701210607602,20.746803152271355,20.628003305424667,20.514993073992585,20.40892755805209
250,35.34298106131554,35.32768959382008,35.29726480757651,35.252104584290706,35.19283875474467,35.120315803766694,35.03558447380796,34.93987086229458,34.83455176972322,34.72112518663893,34.60117890274695,34.47635827692268,34.34833422133385,34.218772426958,34.0893047942414,33.961503936186936,33.8368614980968,33.716770896119996,33.60251492411005,33.49525852394815
252,35.362331274481505,35.34688218526787,35.31614374682254,35.270517804905765,35.210640446890565,35.13736856980621,35.05176129456083,34.955056827587,34.84864553455941,34.73404012328788,34.612843928907715,34.48671835049599,34.35735050276119,34.2264221201757,34.09558068664964,33.966413666312945,33.840426586561435,33.71902558089552,33.60350484476296,33.495039301557085
254,40.037005345911425,40.02139625063727,39.99033941561807,39.94424071065046,39.883742574106066,39.80971044193717,39.72321396963427,39.62550365454921,39.517983631034106,39.402181544602286,39.279716508255575,39.152266200629015,39.021534180192006,38.88921846311372,38.756982347383016,38.62642836715163,38.499076135487456,38.376344688521854,38.25953978796012,38.14984648112725
256,32.34025010463053,32.32447857139651,32.293098500811695,32.246519847901354,32.18539149834361,32.11058755628286,32.023188371051276,31.924456916479876,31.815811303172097,31.69879433919131,31.575041152483276,31.446245945369007,31.314128966099908,31.18040475547602,31.046752660752148,30.914790509326874,30.7860522075354,30.66196988306432,30.543861031766717,30.432920970096426
258,47.17450589353126,47.158569441702326,47.12686119959558,47.07979526989787,47.01802708384973,46.94243954566744,46.854123860996594,46.754355669445346,46.64456726961864,46.52631686149395,46.40125582979482,46.27109514954654,46.137572009723485,46.00241772354012,45.867327927389745,45.73393596957986,45.60379026142408,45.47833621482275,45.358903230973155,45.246697043500646
260,37.421805351586386,37.405701450578135,37.373660001614205,37.326099318747936,37.2636814790352,37.18729832132052,37.09805207332758,36.99723123357168,36.88628250469033,36.76677971256983,36.6403907454207,36.50884360500311,36.37389267699799,36.237286299787755,36.100736643578514,35.96589280979589,35.83431793066066,35.70747089877192,35.58669319525514,35.473201121865394
262,39.30887675516405,39.29260282319298,39.26022303017139,39.21215996652822,39.14908245743538,39.07189141366596,38.981700254162746,38.879810533406726,38.767683578487755,38.6469090799429,38.51917168117653,38.38621666985234,38.24981588951022,38.11173496154841,37.97370283958169,37.83738461502335,37.7043583612527,37.57609665197396,37.45395322629625,37.339155108049965
264,32.219953273313,32.20350667610933,32.17078329740367,32.12221007034724,32.05846267262827,31.98045122706273,31.889300516415286,31.786325352219375,31.67300191093676,31.550935991364256,31.421829248930905,31.287444521640104,31.149571377341946,31.009992983520583,30.870455331840354,30.732639745348855,30.598139463265696,30.468440944825936,30.344910368735572,30.22878563790741
266,28.809558485219295,28.79293653470107,28.759864221621385,28.710772889572056,28.64634517531141,28.56750055669819,28.47537535647193,28.371297848435947,28.256759287957728,28.133381830693526,28.00288440618167,27.867047672602308,27.727679193999798,27.58657995236839,27.44551323723494,27.30617684982515,27.17017942442257,27.039021514338604,26.91408192313609,26.796609592955242
268,59.48695775064364,59.47015770355085,59.436730997626256,59.38711345602769,59.32199478334604,59.24230395844241,59.14918902382526,59.04399192502164,58.9282192305707,58.803509706705846,58.67159982454704,58.534288337826446,58.39340108423763,58.25075713419895,58.10813734021578,57.96725623325669,57.82973807654913,57.697097730249965,57.570726811777185,57.45188546585977
270,57.31332833082883,57.296347387316,57.26256071749489,57.2124086946582,57.146588202257554,57.066037869152,56.97191764114776,56.86558334929484,56.74855711442356,56.62249457231158,56.48915000865835,56.35034055380329,56.20791060225706,56.06369759240586,55.919500210287566,55.7770499733269,55.63798701234945,55.503840711457165,55.376015694754074,55.255783476216706
272,61.440485585191226,61.423320887377095,61.38916856714197,61.338473619963146,61.271940221505666,61.1905168027367,61.09537540012055,60.98788594848695,60.86958636505583,60.7421494195006,60.607347490765974,60.46701637267955,60.323019305596574,60.177212381188724,60.031412395157346,59.887368113376354,59.746735777819765,59.6110595180747,59.48175716169201,59.3601117619353
274,31.55054515892216,31.533193789394943,31.49867001378875,31.44742352333486,31.380165901649466,31.297855537113733,31.201676748141374,31.093013796171974,30.97342064402144,30.84458746513444,30.70830501618098,30.566428047333957,30.420838939831242,30.27341272987013,30.1259846046666,29.980320845952097,29.83809405542059,29.700863334238402,29.570059914193987,29.446978561344242
276,29.428432219739577,29.410891200016152,29.37599004257712,29.324183209536592,29.25618981064723,29.1729783502893,29.07574562415102,28.9658904478046,28.844983084109316,28.71473138582428,28.57694477779022,28.433497265513633,28.28629067231933,28.137219276245933,27.98813694374314,27.840827745363057,27.69698089624154,27.558170699888993,27.42584199725542,27.301301444252474
278,62.68311285132536,62.6653791402628,62.63009454986438,62.57771838985656,62.50897741682567,62.42485041310178,62.326546851112255,62.215480332900455,62.093237681194665,61.9615447094275,61.822229807176996,61.67718654056256,61.528336482526996,61.37759345649948,61.22683030190264,61.07784915677098,60.93235610868773,60.79194089906356,60.658062187173556,60.53203869949208
280,44.73548185043954,44.7175523425972,44.68187814018975,44.62892347892851,44.55942288550925,44.47436558561674,44.37497393213114,44.26267655084797,44.13907708971006,44.00591961015125,43.86505176933519,43.71838700572941,43.56786695591795,43.41542529866603,43.26295414628551,43.11227398880193,42.965108050672214,42.82306175167898,42.687607782935174,42.56007712592627
282,43.2827499400623,43.26462146401279,43.228551339263454,43.175008807569824,43.10473629165975,43.018733629523894,42.91823626257026,42.8046880827011,42.67970983408503,42.54506411961123,42.402618173324626,42.254305624401866,42.102088493754415,41.94792063199317,41.793713730574396,41.641306922023176,41.492440837658705,41.348736821150816,41.21168181342534,41.08261923926493
284,52.61956235819994,52.60123167478695,52.564759182613955,52.51061921127203,52.43956220816149,52.352598796170724,52.250977717788466,52.13615837858673,52.00977889578759,51.873620713478545,51.72957095849975,51.57958377589914,51.42564189844063,51.26971967182773,51.11374867942205,50.959586992914325,50.808992926182796,50.66360399747542,50.52492162008479,50.39430185431419
286,31.597083782488603,31.5785475830298,31.54166614002741,31.486918954477943,31.4150646298853,31.3271247503658,31.22436157663943,31.10825028085892,30.98044663609918,30.842751233845654,30.697071416442274,30.545382176952337,30.389687294537822,30.231981940157546,30.074217908517475,29.9182725134602,29.76592203297854,29.618820415901332,29.478483775140845,29.346281002785112
288,62.19854333722874,62.17979824166164,62.142501122411716,62.08713673727745,62.014471980163464,61.925539576583375,61.82161552736048,61.70419102963068,61.57493980125321,61.435681893940924,61.2883451952264,61.13492588550103,60.97744913207826,60.81793126843506,60.65834462691626,60.50058607299056,60.346450136334866,60.197607457813916,60.05558908203565,59.92177693328394
290,61.579375615981775,61.56041817095052,61.522698504216415,61.466706717652876,61.39321813280613,61.30327680069963,61.19817268898116,61.079413283812414,60.948690543065915,60.80784429831975,60.65882331914415,60.503645319932566,60.3443572053044,60.182996815807826,60.02155735475987,59.861955555390686,59.70600449280497,59.555391766955594,59.41166359117317,59.27621512660512
292,43.213626936461395,43.19445361334216,43.15630437814079,43.099674766006096,43.0253486663909,42.934381643991514,42.82807786498262,42.70796137438735,42.57574267178889,42.433281695261215,42.28254844061903,42.1255825104917,41.964452903559746,41.80121931948199,41.63789617310889,41.476420388407206,41.31862388599252,41.16621149770486,41.02074484770747,40.883632543048876
294,61.850485564626,61.83109275748887,61.79250677903618,61.73522868887313,61.660051087731084,61.56804124630368,61.46051776611204,61.339021526827835,61.20528187808692,61.06117919827298,60.90870506120985,60.749921319761704,60.58691943123198,60.42178131411841,60.256542942789295,60.09316176194722,59.93348884431179,59.7792465323103,59.632012108267766,59.49320783865802
296,52.122950899318276,52.10333492282314,52.06430486834837,52.006367413171816,51.93032401586781,51.837253849727674,51.728490193696466,51.60559104399606,51.47030491548378,51.32453296804651,51.170288713046176,51.00965662355756,50.84475098808795,50.67767631160025,50.51049048358952,50.345171806707896,50.18359081905818,50.02748765841548,49.87845551795538,49.737930541708444
298,55.3216257937034,55.30178288092734,55.262301255351176,55.2036933072332,55.12676950283624,55.03262111904375,54.92259635970529,54.79827062577792,54.66141191952403,54.51394253110982,54.35789827694177,54.19538662847675,54.02854508624542,53.85950111741592,53.6903348900516,53.523045909378766,53.35952449903047,53.201528883114946,53.050668423852,52.90839336569194
300,49.09552091582981,49.07544721602352,49.03550635749478,48.9762165409403,48.89839739352908,48.803152501247524,48.69184524588334,48.56606872777128,48.42761076597138,48.27841513749756,48.1205403395051,47.95611722842577,47.787306906098635,47.61626018597369,47.44507988617157,47.27578706673111,47.11029216401824,46.950371785854124,46.7976517273512,46.65359656110249
302,38.258915155588085,38.238606731858425,38.19819880714424,38.138215492248726,38.05948573193153,37.96312563143535,37.85051400922771,37.723261966301074,37.58317747531529,37.432226164709334,37.2724895965166,37.10612240739145,36.93530969846581,36.76222602211509,36.58899722627532,36.41766628585967,36.250164084418756,36.08828591743648,35.93367428257558,35.787808313287464
304,46.87159922816189,46.851052055078,46.81016905480145,46.749480350182765,46.66982436382082,46.57232993514082,46.45839158390011,46.329638719852255,46.1878998136761,46.03516271804546,45.87353245266147,45.70518783854449,45.532338383045165,45.35718277891251,45.181870292154464,45.00846618066004,44.83892211706589,44.67505239521935,44.51851649096024,44.37080833644368
306,35.713680888332235,35.692890849452006,35.651524583171835,35.59011832866724,35.50952015028997,35.41087184148175,35.29558389393336,35.16530434127857,35.02188250446551,34.86732884167647,34.70377223197286,34.533416094029334,34.35849475753241,34.1812314661032,34.00379930081318,33.828286178891986,33.65666491161995,33.49076910884649,33.33227550634944,33.182693078104066
308,63.63165348469062,63.61061637000469,63.56875846113054,63.506622220249994,63.425065521150486,63.32524333617131,63.20858240578514,63.07674970983929,62.9316157798541,62.7752140694966,62.60969772803509,62.43729519448891,62.26026604644717,62.08085849820576,61.901269851871035,61.72361106887236,61.54987645656125,61.38191926555912,61.22143377964733,61.069944263154966
310,65.00924208181473,64.98795358510462,64.94559546564179,64.88271651776795,64.80018459626604,64.69916808244511,64.58111024878986,64.4476973511141,64.30082150009474,64.14253954380963,63.9750293219938,63.800544726370006,63.62137101771305,63.43978181036285,63.25799904266448,63.078157113839154,62.90227219282777,62.73221750312455,62.56970517106067,62.416275005420964
312,35.490903287802325,35.46935900390944,35.42649190902616,35.36285724135135,35.27933301221153,35.17710124729776,35.05762204090146,34.92260126218788,34.77395297809306,34.61375783923666,34.44421880576199,34.26761566439703,34.086259804377775,33.902450679295214,33.71843528843075,33.536371871369354,33.35829883247839,33.18610970776285,33.02153476731294,32.86612962419545
314,59.92859771676554,59.90679313876757,59.8634081011782,59.79900440036781,59.71447038385821,59.61100196262895,59.49007634932646,59.35341937170401,59.20296743882205,59.04082542144235,58.86922184001676,58.69046282880788,58.50688636106605,58.320818178958476,58.13453077716447,57.95020664743947,57.769906811969115,57.59554546665778,57.42887133341486,57.27145609530093
316,66.10378538970276,66.08171590599376,66.03780375015035,65.97261739372208,65.88705570430064,65.78232872471393,65.6599310894612,65.52160893819881,65.36932141699305,65.20519804409018,65.03149335039659,64.85054028076038,64.66470385857203,64.4763365743082,64.28773686255099,64.10111188853153,63.91854568344418,63.74197345845241,63.573162702390476,63.413701440076935
318,56.9670807715894,56.944741662859755,56.90029299894444,56.83431004635213,56.74770238096489,56.64169442983746,56.51779855997119,56.377781584554484,56.22362579081857,56.05748578186144,55.88164255973216,55.698456353740966,55.510319714421954,55.31961235100255,55.12865909280443,54.93969220961107,54.75481914186676,54.575996479552856,54.40501080078103,54.24346675011667
320,49.24833364842329,49.225720084535624,49.18072530224611,49.11393148565614,49.026259111632484,48.91894724982416,48.79352631774521,48.65178417230165,48.495726655597565,48.32753390326685,48.14951386003858,47.964054524702064,47.77357646313188,47.58048708476548,47.38713807913206,47.19578726169725,47.00856589170821,46.827452309958005,46.6542525136429,46.49058805146713
322,57.19069526143426,57.167802298191035,57.12225156031063,57.05463227505884,56.965876017587384,56.85723676467254,56.7302633099296,56.586764932976095,56.428771454325975,56.25848900045271,56.07825294146937,55.89047954212709,55.69761788335765,55.50210356760695,55.30631562101947,55.11253785621814,54.92292577038728,54.73947983580449,54.5640258062278,54.398202425479624
324,38.49043617800321,38.46725875380176,38.42114198954538,38.35268228426158,38.26282251342978,38.15283183183504,38.024277742584594,37.87899133607032,37.719026844872225,37.54661685553951,37.36412465776854,37.173995290557734,36.97870686147068,36.7807236704311,36.58245256786649,36.38620382567926,36.194157607985844,36.00833690815253,35.83058758186887,35.66256586583308
326,43.225280629752405,43.20181356212268,43.15512046024983,43.085805026636365,42.99482164401636,42.88345492260282,42.75329141642028,42.606184424036094,42.444213034172236,42.2696367739463,42.08484735867266,41.892319122033996,41.694559722007746,41.49406267247973,41.29326314741887,41.094498351088944,40.8999735536829,40.71173466845246,40.531648006511354,40.36138760216683
328,69.62515535598672,69.60139333800716,69.55411333969226,69.4839265019426,69.39179892670467,69.27903096377229,69.14722856778769,68.99826765251245,68.8342526176171,68.65747042287224,68.47034172743271,68.27537069261471,68.07509506316133,67.87203809577511,67.66866379915845,67.46733679430125,67.27028790706593,67.07958637884929,66.89711933804324,66.72457892847717
330,68.93192079430679,68.90785839089321,68.85998068234349,68.78890638618611,68.69561354072049,68.58141852641076,68.44794705674155,68.29709807759406,68.13100176544671,67.95197301674725,67.7624619652656,67.56500314578713,67.36216493911665,67.15650088636707,66.95050435445437,66.74656787707724,66.54694829611857,66.35373859912252,66.1688471022214,65.99398437807116
332,75.87433400337083,75.84996564743318,75.80147915224359,75.72950095359577,75.63502124862255,75.51937274669494,75.38420128714688,75.2314292751108,75.06321314111875,74.88189623461898,74.68995870770127,74.48996602772885,74.28451777419735,74.07619832734372,73.86753094843316,73.66093659182037,73.45869858683824,73.26293409521305,73.07557300014327,72.89834463002613
334,40.94565764307306,40.92097763153443,40.87187100276884,40.79897205598415,40.703283375130184,40.58615430408624,40.44925118409216,40.29452031717968,40.124144876912354,39.940497194734206,39.746087998080874,39.54351425967667,39.33540733407163,39.124383008855816,38.91299498881533,38.703693169231606,38.498787849727385,38.300420804578465,38.11054387250337,37.930905472392354
336,65.24551600385661,65.22051849352901,65.17078010551623,65.09694315120885,65.00002283502938,64.88138544855751,64.74271822032233,64.58599179774093,64.41341659847642,64.22739447802219,64.03046730991237,63.825264159105146,63.61444874572014,63.40066884685408,63.18650917341553,62.974449094578944,62.766826374851064,62.5658078500677,62.37336771232371,62.19127381382573
338,65.00527337650631,64.979952379817,64.92957031964966,64.8547776720779,64.75660250149977,64.63642836821222,64.49596378303089,64.33720419841558,64.16238778965831,63.97394649181402,63.774453909414646,63.56657180104531,63.35299685749334,63.13640944186426,62.91942584762897,62.704555463902054,62.49416402677875,62.29044389363064,62.09539201747126,61.910796034961926
340,61.85705328520982,61.83140266577196,61.78036472449588,61.70459825848628,61.60514443764839,61.48340442008072,61.3411084037945,61.18027711746624,61.003177020392535,60.81227069657533,60.6101640810259,60.399552242315664,60.18316546202821,59.96371730056799,59.74385622466951,59.52612220291469,59.31290946217125,59.10643635262101,58.90872300571882,58.72157720228586
342,71.34709294512973,71.32110641315091,71.26940007663178,71.1926412140243,71.0918843524898,70.96854858533166,70.82438621288622,70.66144372309557,70.48201639888158,70.28859805688239,70.08382757710355,69.87043396989107,69.65118174324746,69.42881828140969,69.2060248297771,68.98537250982021,68.76928457122497,68.56000583990257,68.35958005355681,68.16983550570197
344,62.9272683430065,62.900939450528014,62.84855188998162,62.77078158557582,62.66869667988931,62.543734547413905,62.39767001648099,62.23257582959366,62.050776646578555,61.854798115148725,61.64731269032061,61.431083971911505,61.20891134594038,60.983576662726094,60.7577945668886,60.5341679205312,60.31514954146246,60.103011226244774,59.89982075723964,59.70742731828632
346,67.29571869215411,67.26904082811397,67.21595889028566,67.1371576172662,67.0337190318281,66.90709914448587,66.75909574810882,66.59180834768803,66.40759154732238,66.20900343945085,65.9987507001043,65.77963218267377,65.55448281926581,65.32611958473579,65.09729115910623,64.87063274762525,64.64862729519778,64.43357407633383,64.2275653673899,64.03247162954142
348,75.62979359803776,75.60275998314975,75.54897018012808,75.46911791494736,75.36429936217584,75.23598953231675,75.08600963053755,74.91648644527581,74.72980510680316,74.52855678162773,74.31548302928886,74.09341863777544,73.8652347703433,73.63378420155236,73.40185029912448,73.1721012291938,72.94705063683138,72.72902579455084,72.52014393330934,72.32229718829988
350,81.73322476510877,81.7058284465495,81.65131694519809,81.57039315189263,81.46416767164249,81.33413488832903,81.18213987875308,81.01033724920359,80.82114325302045,80.61718277631431,80.40123294163996,80.17616517006519,79.94488755858387,79.71028937386859,79.47518934025959,79.24228921822596,79.0141339406126,78.7930793111522,78.58126798762885,78.38061418590652
352,66.15730734588136,66.12954119177721,66.07429380276841,65.99227741668398,65.8846173548901,65.75282775776162,65.59877804501411,65.4246511890697,65.23289517870656,65.02616928187808,64.80728688121674,64.5791567473623,64.34472463171942,64.10691700326831,63.86858862903491,63.63247551347639,63.40115447981615,63.17701040979533,62.96221187223736,62.75869558061558
354,49.365395589970746,49.33725228367564,49.28125445010848,49.1981238610086,49.08900084752011,48.95541969966682,48.79927466369214,48.62277764075707,48.428408983420084,48.21886302096114,47.996990111270264,47.7657371096412,47.52808816122351,47.287007665854254,47.04538713700695,46.80599748949931,46.5714480550108,46.344153354084625,46.12630836316127,45.919872720871744
356,51.62855223055407,51.60002426470929,51.543261050293324,51.458994084823686,51.34837901039318,51.21297067019651,51.05468863334987,50.875774307146855,50.67874105275724,50.46631895807155,50.24139609011958,50.00695814311794,49.76602841455676,49.521609982622195,49.276631829258505,49.033900463270676,48.79605835883884,48.56555025055255,48.34459803180604,48.13518470488323
358,46.555592678412225,46.52667234877812,46.469128425564236,46.38370232904468,46.271565321435155,46.13429321332868,45.97383140620656,45.792451406158946,45.59270024482333,45.37734448436371,45.14931065414057,44.911624061370816,44.667347934364855,44.41952479670482,44.17112183967873,43.92498186751488,43.68378114741874,43.449995218184654,43.225873412664846,43.01342254658823
360,60.06775136736616,60.03843076641602,59.98009040205381,59.89348181956793,59.77979221873825,59.6406188028411,59.47793332879452,59.29403800992006,59.0915142277624,58.87316575340145,58.6419583516582,58.40095773728116,58.15326786841161,57.90197150126405,57.6500747968043,57.40045757450582,57.15583056213674,56.91870070825015,56.69134532125223,56.47579549176915
362,78.88927469415813,78.8595457044234,78.800392748924,78.71257770567493,78.59730403800259,78.45619077857498,78.2912365768466,78.10477497809646,77.89942241137813,77.67802061093349,77.4435753707675,77.19919362881583,76.94802089326387,76.69318096104408,76.43771974322976,76.18455481334607,75.93643204482692,75.69589041743345,75.46523576525405,75.24652392730188
364,51.20237743252934,51.17223171968493,51.11224959166712,51.02320347256655,50.90631342406431,50.763220756732295,50.59595156415548,50.40687136512848,50.198632352579466,49.97411499841081,49.73636594080868,49.48853417837219,49.23380761144483,48.97535190729694,48.71625352829426,48.4594685604267,48.20777872603769,47.96375567396011,47.72973432858293,47.507795763225204
366,65.20028034838796,65.16970935406607,65.10888102646219,65.01857855491777,64.90003894339878,64.75492624109235,64.5852945522872,64.3935420282458,64.18235736152643,63.954660557116924,63.713539934362636,63.462187412547266,63.20383414891242,62.941688532932744,62.67887840089171,62.41839912991008,62.16306901322203,61.915493023550034,61.67803575516726,61.45280401445427
